# contigs (>= 0 bp)	199
# contigs (>= 1000 bp)	188
Total length (>= 0 bp)	4054425
Total length (>= 1000 bp)	4046859
# contigs	199
Largest contig	143371
Total length	4054425
GC (%)	27.13
# N's per 100 kbp	0.02
