# contigs (>= 0 bp)	438
# contigs (>= 1000 bp)	158
Total length (>= 0 bp)	3843210
Total length (>= 1000 bp)	3662633
# contigs	406
Largest contig	133495
Total length	3827358
GC (%)	28.12
# N's per 100 kbp	0.00
