# contigs (>= 0 bp)	505
# contigs (>= 1000 bp)	115
Total length (>= 0 bp)	4146009
Total length (>= 1000 bp)	3887999
# contigs	477
Largest contig	386228
Total length	4132168
GC (%)	28.23
# N's per 100 kbp	0.05
