# contigs (>= 0 bp)	76
# contigs (>= 1000 bp)	37
Total length (>= 0 bp)	3949443
Total length (>= 1000 bp)	3926384
# contigs	72
Largest contig	724357
Total length	3947467
GC (%)	28.14
# N's per 100 kbp	0.00
