# contigs (>= 0 bp)	243
# contigs (>= 1000 bp)	121
Total length (>= 0 bp)	4364026
Total length (>= 1000 bp)	4279987
# contigs	241
Largest contig	549754
Total length	4363034
GC (%)	28.04
# N's per 100 kbp	0.00
