# contigs (>= 0 bp)	33
# contigs (>= 1000 bp)	29
Total length (>= 0 bp)	3747080
Total length (>= 1000 bp)	3744510
# contigs	32
Largest contig	967803
Total length	3746588
GC (%)	27.08
# N's per 100 kbp	0.11
