# contigs (>= 0 bp)	355
# contigs (>= 1000 bp)	315
Total length (>= 0 bp)	3924640
Total length (>= 1000 bp)	3894480
# contigs	355
Largest contig	68440
Total length	3924640
GC (%)	27.33
# N's per 100 kbp	0.03
