# contigs (>= 0 bp)	255
# contigs (>= 1000 bp)	230
Total length (>= 0 bp)	3839393
Total length (>= 1000 bp)	3822012
# contigs	255
Largest contig	123460
Total length	3839393
GC (%)	27.17
# N's per 100 kbp	0.00
