# contigs (>= 0 bp)	35
# contigs (>= 1000 bp)	33
Total length (>= 0 bp)	4227946
Total length (>= 1000 bp)	4226625
# contigs	35
Largest contig	653449
Total length	4227946
GC (%)	27.86
# N's per 100 kbp	0.00
