# contigs (>= 0 bp)	135
# contigs (>= 1000 bp)	128
Total length (>= 0 bp)	3935902
Total length (>= 1000 bp)	3931470
# contigs	134
Largest contig	279358
Total length	3935410
GC (%)	27.20
# N's per 100 kbp	0.03
