# contigs (>= 0 bp)	147
# contigs (>= 1000 bp)	91
Total length (>= 0 bp)	3099924
Total length (>= 1000 bp)	3066499
# contigs	142
Largest contig	163090
Total length	3097439
GC (%)	27.94
# N's per 100 kbp	0.00
