# contigs (>= 0 bp)	100
# contigs (>= 1000 bp)	65
Total length (>= 0 bp)	3719754
Total length (>= 1000 bp)	3698477
# contigs	98
Largest contig	238595
Total length	3718760
GC (%)	27.24
# N's per 100 kbp	0.00
