# contigs (>= 0 bp)	104
# contigs (>= 1000 bp)	93
Total length (>= 0 bp)	2823837
Total length (>= 1000 bp)	2816175
# contigs	104
Largest contig	158090
Total length	2823837
GC (%)	28.08
# N's per 100 kbp	0.00
