# contigs (>= 0 bp)	137
# contigs (>= 1000 bp)	115
Total length (>= 0 bp)	3858131
Total length (>= 1000 bp)	3843024
# contigs	137
Largest contig	187224
Total length	3858131
GC (%)	27.13
# N's per 100 kbp	0.00
