# contigs (>= 0 bp)	97
# contigs (>= 1000 bp)	82
Total length (>= 0 bp)	3039865
Total length (>= 1000 bp)	3030460
# contigs	96
Largest contig	229261
Total length	3039367
GC (%)	27.94
# N's per 100 kbp	0.00
