# contigs (>= 0 bp)	167
# contigs (>= 1000 bp)	157
Total length (>= 0 bp)	3876721
Total length (>= 1000 bp)	3869241
# contigs	167
Largest contig	110223
Total length	3876721
GC (%)	27.20
# N's per 100 kbp	0.77
