# contigs (>= 0 bp)	141
# contigs (>= 1000 bp)	91
Total length (>= 0 bp)	3131678
Total length (>= 1000 bp)	3102447
# contigs	136
Largest contig	198498
Total length	3129203
GC (%)	27.93
# N's per 100 kbp	0.00
