# contigs (>= 0 bp)	90
# contigs (>= 1000 bp)	78
Total length (>= 0 bp)	3856309
Total length (>= 1000 bp)	3848156
# contigs	89
Largest contig	227423
Total length	3855817
GC (%)	27.13
# N's per 100 kbp	0.00
