# contigs (>= 0 bp)	109
# contigs (>= 1000 bp)	98
Total length (>= 0 bp)	3122226
Total length (>= 1000 bp)	3114626
# contigs	109
Largest contig	257204
Total length	3122226
GC (%)	27.95
# N's per 100 kbp	0.00
