# contigs (>= 0 bp)	173
# contigs (>= 1000 bp)	60
Total length (>= 0 bp)	4022811
Total length (>= 1000 bp)	3956230
# contigs	157
Largest contig	387818
Total length	4014897
GC (%)	27.31
# N's per 100 kbp	0.00
