# contigs (>= 0 bp)	36
# contigs (>= 1000 bp)	36
Total length (>= 0 bp)	4166898
Total length (>= 1000 bp)	4166898
# contigs	36
Largest contig	477058
Total length	4166898
GC (%)	27.93
# N's per 100 kbp	0.12
