# contigs (>= 0 bp)	114
# contigs (>= 1000 bp)	110
Total length (>= 0 bp)	3983656
Total length (>= 1000 bp)	3980904
# contigs	114
Largest contig	328195
Total length	3983656
GC (%)	27.18
# N's per 100 kbp	0.00
