# contigs (>= 0 bp)	45
# contigs (>= 1000 bp)	36
Total length (>= 0 bp)	3773617
Total length (>= 1000 bp)	3767291
# contigs	44
Largest contig	562586
Total length	3773118
GC (%)	27.09
# N's per 100 kbp	4.51
