# contigs (>= 0 bp)	36
# contigs (>= 1000 bp)	34
Total length (>= 0 bp)	3991896
Total length (>= 1000 bp)	3990518
# contigs	36
Largest contig	720663
Total length	3991896
GC (%)	28.04
# N's per 100 kbp	0.00
