# contigs (>= 0 bp)	38
# contigs (>= 1000 bp)	37
Total length (>= 0 bp)	3881763
Total length (>= 1000 bp)	3881192
# contigs	38
Largest contig	896413
Total length	3881763
GC (%)	27.95
# N's per 100 kbp	0.00
