# contigs (>= 0 bp)	68
# contigs (>= 1000 bp)	55
Total length (>= 0 bp)	4287778
Total length (>= 1000 bp)	4279668
# contigs	67
Largest contig	865776
Total length	4287279
GC (%)	27.94
# N's per 100 kbp	0.00
