# contigs (>= 0 bp)	234
# contigs (>= 1000 bp)	138
Total length (>= 0 bp)	4585351
Total length (>= 1000 bp)	4515233
# contigs	229
Largest contig	545069
Total length	4582886
GC (%)	28.08
# N's per 100 kbp	0.00
