# contigs (>= 0 bp)	89
# contigs (>= 1000 bp)	87
Total length (>= 0 bp)	3807009
Total length (>= 1000 bp)	3805925
# contigs	89
Largest contig	179399
Total length	3807009
GC (%)	27.07
# N's per 100 kbp	0.03
