# contigs (>= 0 bp)	314
# contigs (>= 1000 bp)	301
Total length (>= 0 bp)	3943191
Total length (>= 1000 bp)	3933659
# contigs	314
Largest contig	93028
Total length	3943191
GC (%)	27.20
# N's per 100 kbp	0.03
