# contigs (>= 0 bp)	28
# contigs (>= 1000 bp)	25
Total length (>= 0 bp)	3695658
Total length (>= 1000 bp)	3693841
# contigs	28
Largest contig	841156
Total length	3695658
GC (%)	27.05
# N's per 100 kbp	0.00
