# contigs (>= 0 bp)	40
# contigs (>= 1000 bp)	37
Total length (>= 0 bp)	3742389
Total length (>= 1000 bp)	3740778
# contigs	40
Largest contig	505513
Total length	3742389
GC (%)	27.09
# N's per 100 kbp	0.00
