# contigs (>= 0 bp)	46
# contigs (>= 1000 bp)	45
Total length (>= 0 bp)	4089506
Total length (>= 1000 bp)	4088898
# contigs	46
Largest contig	622473
Total length	4089506
GC (%)	28.01
# N's per 100 kbp	0.00
