# contigs (>= 0 bp)	149
# contigs (>= 1000 bp)	141
Total length (>= 0 bp)	3827042
Total length (>= 1000 bp)	3820994
# contigs	149
Largest contig	169460
Total length	3827042
GC (%)	27.15
# N's per 100 kbp	0.00
