# contigs (>= 0 bp)	43
# contigs (>= 1000 bp)	40
Total length (>= 0 bp)	3984804
Total length (>= 1000 bp)	3982745
# contigs	43
Largest contig	390032
Total length	3984804
GC (%)	28.00
# N's per 100 kbp	0.28
