# contigs (>= 0 bp)	181
# contigs (>= 1000 bp)	161
Total length (>= 0 bp)	3677929
Total length (>= 1000 bp)	3666643
# contigs	179
Largest contig	125554
Total length	3676941
GC (%)	27.10
# N's per 100 kbp	0.00
