# contigs (>= 0 bp)	454
# contigs (>= 1000 bp)	422
Total length (>= 0 bp)	3894268
Total length (>= 1000 bp)	3870670
# contigs	454
Largest contig	63672
Total length	3894268
GC (%)	27.29
# N's per 100 kbp	0.00
