# contigs (>= 0 bp)	60
# contigs (>= 1000 bp)	58
Total length (>= 0 bp)	3738606
Total length (>= 1000 bp)	3737546
# contigs	60
Largest contig	262203
Total length	3738606
GC (%)	27.11
# N's per 100 kbp	0.00
