# contigs (>= 0 bp)	54
# contigs (>= 1000 bp)	53
Total length (>= 0 bp)	4086606
Total length (>= 1000 bp)	4085891
# contigs	54
Largest contig	640205
Total length	4086606
GC (%)	28.00
# N's per 100 kbp	0.02
