# contigs (>= 0 bp)	104
# contigs (>= 1000 bp)	97
Total length (>= 0 bp)	3686865
Total length (>= 1000 bp)	3682418
# contigs	104
Largest contig	188046
Total length	3686865
GC (%)	27.14
# N's per 100 kbp	0.00
