# contigs (>= 0 bp)	87
# contigs (>= 1000 bp)	83
Total length (>= 0 bp)	3689374
Total length (>= 1000 bp)	3686719
# contigs	87
Largest contig	292102
Total length	3689374
GC (%)	27.07
# N's per 100 kbp	0.03
