# contigs (>= 0 bp)	322
# contigs (>= 1000 bp)	108
Total length (>= 0 bp)	3240087
Total length (>= 1000 bp)	3108538
# contigs	310
Largest contig	198904
Total length	3234138
GC (%)	28.65
# N's per 100 kbp	0.00
