# contigs (>= 0 bp)	71
# contigs (>= 1000 bp)	66
Total length (>= 0 bp)	3873908
Total length (>= 1000 bp)	3871063
# contigs	71
Largest contig	235742
Total length	3873908
GC (%)	27.20
# N's per 100 kbp	0.00
