# contigs (>= 0 bp)	139
# contigs (>= 1000 bp)	103
Total length (>= 0 bp)	3105622
Total length (>= 1000 bp)	3083213
# contigs	133
Largest contig	163090
Total length	3102656
GC (%)	28.01
# N's per 100 kbp	0.03
