# contigs (>= 0 bp)	2069
# contigs (>= 1000 bp)	732
Total length (>= 0 bp)	5316766
Total length (>= 1000 bp)	4401367
# contigs	2059
Largest contig	121363
Total length	5311778
GC (%)	30.40
# N's per 100 kbp	0.36
