# contigs (>= 0 bp)	150
# contigs (>= 1000 bp)	148
Total length (>= 0 bp)	3848663
Total length (>= 1000 bp)	3847099
# contigs	150
Largest contig	124366
Total length	3848663
GC (%)	27.12
# N's per 100 kbp	0.03
