# contigs (>= 0 bp)	136
# contigs (>= 1000 bp)	73
Total length (>= 0 bp)	4323655
Total length (>= 1000 bp)	4280636
# contigs	135
Largest contig	516193
Total length	4323161
GC (%)	27.88
# N's per 100 kbp	0.02
