# contigs (>= 0 bp)	92
# contigs (>= 1000 bp)	53
Total length (>= 0 bp)	4315885
Total length (>= 1000 bp)	4289743
# contigs	92
Largest contig	676813
Total length	4315885
GC (%)	27.88
# N's per 100 kbp	0.05
