# contigs (>= 0 bp)	58
# contigs (>= 1000 bp)	36
Total length (>= 0 bp)	4014878
Total length (>= 1000 bp)	4002093
# contigs	58
Largest contig	948900
Total length	4014878
GC (%)	28.05
# N's per 100 kbp	0.00
