# contigs (>= 0 bp)	170
# contigs (>= 1000 bp)	165
Total length (>= 0 bp)	3868829
Total length (>= 1000 bp)	3865530
# contigs	170
Largest contig	158596
Total length	3868829
GC (%)	27.10
# N's per 100 kbp	0.00
