# contigs (>= 0 bp)	37
# contigs (>= 1000 bp)	34
Total length (>= 0 bp)	3682195
Total length (>= 1000 bp)	3679942
# contigs	37
Largest contig	764889
Total length	3682195
GC (%)	27.10
# N's per 100 kbp	0.00
