# contigs (>= 0 bp)	54
# contigs (>= 1000 bp)	43
Total length (>= 0 bp)	3832060
Total length (>= 1000 bp)	3825021
# contigs	54
Largest contig	648037
Total length	3832060
GC (%)	27.16
# N's per 100 kbp	0.00
