# contigs (>= 0 bp)	222
# contigs (>= 1000 bp)	23
Total length (>= 0 bp)	4030439
Total length (>= 1000 bp)	3912439
# contigs	200
Largest contig	2083105
Total length	4019549
GC (%)	28.69
# N's per 100 kbp	0.00
