# contigs (>= 0 bp)	59
# contigs (>= 1000 bp)	55
Total length (>= 0 bp)	3738193
Total length (>= 1000 bp)	3735807
# contigs	59
Largest contig	299627
Total length	3738193
GC (%)	27.11
# N's per 100 kbp	0.00
