# contigs (>= 0 bp)	141
# contigs (>= 1000 bp)	111
Total length (>= 0 bp)	3850925
Total length (>= 1000 bp)	3828908
# contigs	141
Largest contig	243378
Total length	3850925
GC (%)	27.30
# N's per 100 kbp	0.00
