# contigs (>= 0 bp)	147
# contigs (>= 1000 bp)	92
Total length (>= 0 bp)	3075665
Total length (>= 1000 bp)	3042892
# contigs	144
Largest contig	201100
Total length	3074180
GC (%)	27.92
# N's per 100 kbp	0.00
