# contigs (>= 0 bp)	403
# contigs (>= 1000 bp)	382
Total length (>= 0 bp)	3762626
Total length (>= 1000 bp)	3746551
# contigs	402
Largest contig	74043
Total length	3762127
GC (%)	27.15
# N's per 100 kbp	0.00
