# contigs (>= 0 bp)	122
# contigs (>= 1000 bp)	105
Total length (>= 0 bp)	3880897
Total length (>= 1000 bp)	3867309
# contigs	122
Largest contig	296783
Total length	3880897
GC (%)	27.10
# N's per 100 kbp	0.00
