# contigs (>= 0 bp)	26
# contigs (>= 1000 bp)	24
Total length (>= 0 bp)	4276155
Total length (>= 1000 bp)	4274896
# contigs	26
Largest contig	845299
Total length	4276155
GC (%)	27.71
# N's per 100 kbp	0.00
