# contigs (>= 0 bp)	52
# contigs (>= 1000 bp)	50
Total length (>= 0 bp)	3791985
Total length (>= 1000 bp)	3790563
# contigs	52
Largest contig	549400
Total length	3791985
GC (%)	28.03
# N's per 100 kbp	2.66
