# contigs (>= 0 bp)	48
# contigs (>= 1000 bp)	42
Total length (>= 0 bp)	3817837
Total length (>= 1000 bp)	3813644
# contigs	48
Largest contig	640855
Total length	3817837
GC (%)	27.01
# N's per 100 kbp	0.00
