# contigs (>= 0 bp)	268
# contigs (>= 1000 bp)	256
Total length (>= 0 bp)	3724909
Total length (>= 1000 bp)	3717077
# contigs	268
Largest contig	105573
Total length	3724909
GC (%)	27.16
# N's per 100 kbp	0.00
