# contigs (>= 0 bp)	43
# contigs (>= 1000 bp)	40
Total length (>= 0 bp)	4274029
Total length (>= 1000 bp)	4271924
# contigs	43
Largest contig	458761
Total length	4274029
GC (%)	27.88
# N's per 100 kbp	0.00
