# contigs (>= 0 bp)	38
# contigs (>= 1000 bp)	34
Total length (>= 0 bp)	3802892
Total length (>= 1000 bp)	3800241
# contigs	38
Largest contig	444244
Total length	3802892
GC (%)	27.24
# N's per 100 kbp	0.00
