# contigs (>= 0 bp)	298
# contigs (>= 1000 bp)	269
Total length (>= 0 bp)	3887754
Total length (>= 1000 bp)	3867983
# contigs	297
Largest contig	68062
Total length	3887263
GC (%)	27.23
# N's per 100 kbp	0.00
